,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,UUT_REFS_SUN_MODEL_VECTOR_ECI1,UUT_REFS_SUN_MODEL_VECTOR_ECI2,UUT_REFS_SUN_MODEL_VECTOR_ECI3,UUT_REFS_MOON_MODEL_VECTOR_ECI1,UUT_REFS_MOON_MODEL_VECTOR_ECI2,UUT_REFS_MOON_MODEL_VECTOR_ECI3,UUT_ATT_CTRL_PAYLOAD_ERROR1,UUT_ATT_CTRL_PAYLOAD_ERROR2,UUT_ATT_CTRL_PAYLOAD_ERROR3,UUT_ATT_CTRL_CONTROL_TO_PAYLOAD,UUT_ATT_CTRL_PAYLOAD_CONTROL_USED,timestamp_
1255,1679324555.34539,45005.4601313079,1679324555.34539,45005.4601313079,6120,1.35822722913205e+19,1,512,1256,732639791,0.6,REALTIME,134,0,107,0,0,0,EN,EN,732639791.599996,YES,1258013,26,85,18,20,9.60000012,6.82499986349999,6.75499986489999,7.14499985709999,12.2420006121,5.81999988359999,7.82100031284,4.11450016458,4.98800019952,3.32300013292,3.89150015566,3.9600001584,0.2075000083,0.64700002588,0.02450000098,0.02450000098,5.02400020096,15.20950060838,13.84350055374,10.8975004359,2.77950011118,1.05600004224,2.26800009072,OFF,732639791.799996,2377.91874110405,-4622.39488888024,-4141.91531290422,6.46612092,0.028801085,3.68350253,4889.52587552369,-1738.74361306281,-4152.80651235966,4.82600635,4.80775376,3.67255424,YES,732639791,2372.75688136214,-4622.41468887925,-4144.85055275746,6.469795255,0.023807055,3.67896478,9.585714094,10.6228569304,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,10.7189992854,NOT_ACTIVE,NO,YES,0.329611261907774,-0.598714861025702,0.636307678773846,0.357784053344318,0.002508615,0.00401457,0.0005514,YES,NO,YES,51,0,0.0025000001,52,20,8,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.933079976673,0.289519992762,-0.213319994667,-0.530639986734,-0.84759997881,3.9999999e-05,-0.65679998358,-0.727679981808,0.197639995059,0.0003965899881023,0.0010460779686176,0.36842595694722,0.929656389110307,-450.7540225377,233.4380116719,1099.9140549957,0.119748175589896,0.344347624543195,-0.158709304489958,0.999959975001,-0.009279999768,-0.0039999999,0.962719975932,-0.217359994566,-0.161079995973,0,0,0,0,0,2023-03-20 15:02:35.345390080
1256,1679324555.44848,45005.4601325,1679324555.44848,45005.4601325,6121,1.35822722913205e+19,1,512,1257,732639791,0.8,REALTIME,134,0,107,0,0,0,EN,EN,732639791.799995,YES,1258014,26,85,18,20,9.60000012,6.82499986349999,6.75499986489999,7.14499985709999,12.2420006121,5.81999988359999,7.82100031284,4.11450016458,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.2075000083,0.64700002588,0.02450000098,0.02450000098,5.02400020096,15.5800006232,13.84350055374,10.8975004359,2.68550010742,1.12900004516,2.32200009288,OFF,732639791.999995,2379.21190103939,-4622.38902888053,-4141.17849294106,6.465479405,0.029860805,3.68462878,4890.49093547544,-1737.78201311089,-4152.07189239639,4.82468056,4.80822503,3.673683445,YES,732639791,2372.75688136214,-4622.41468887925,-4144.85055275746,6.469795255,0.023807055,3.67896478,9.585714094,10.6228569304,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,10.7009992866,NOT_ACTIVE,NO,YES,0.329423301911533,-0.598428680031426,0.636607339767852,0.357902861341942,0.002551025,0.00391897,0.000498215,YES,NO,YES,51,0,0.0025000001,53,19,11,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.933279976668,0.289519992762,-0.212599994685,-0.530719986732,-0.847559978811,3.9999999e-05,-0.657039983574,-0.727519981812,0.197519995062,0.000396597988102,0.0010460749686177,0.368432735947017,0.929653703110388,-458.6580229329,241.8160120908,1096.2860548143,0.122040006701665,0.338618046763774,-0.161574093379669,0.999959975001,-0.009279999768,-0.0039999999,0.962719975932,-0.217359994566,-0.161079995973,0,0,0,0,0,2023-03-20 15:02:35.448480000
1257,1679324555.66232,45005.4601349768,1679324555.66232,45005.4601349768,6122,1.35822722913205e+19,1,512,1258,732639792,0.0,REALTIME,134,0,107,0,0,0,EN,EN,732639791.999994,YES,1258015,26,85,18,20,9.60000012,6.82499986349999,6.75499986489999,7.14499985709999,12.2420006121,5.81999988359999,7.86550031462,4.08950016358,4.98800019952,3.32050013282,3.89650015586,3.9600001584,0.21950000878,0.64100002564,0.02450000098,0.02450000098,5.02400020096,15.600000624,13.86350055454,10.91850043674,2.71350010854,1.08650004346,2.32400009296,OFF,732639792.199994,2380.50492097474,-4622.38294888084,-4140.44145297791,6.464837575,0.030920545,3.68575483,4891.4557354272,-1736.82033315897,-4151.33705243313,4.823354505,4.808696045,3.67481245,YES,732639791,2372.75688136214,-4622.41468887925,-4144.85055275746,6.469795255,0.023807055,3.67896478,9.585714094,10.6228569304,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,10.7579992828,NOT_ACTIVE,NO,YES,0.329226257415474,-0.598144092037117,0.636909724261805,0.358021898339561,0.00252391,0.003981445,0.000566125,YES,NO,YES,51,0,0.0025000001,54,20,10,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.933439976664,0.289479992763,-0.211879994703,-0.53079998673,-0.847479978813,3.9999999e-05,-0.657279983568,-0.727359981816,0.197359995066,0.0003966049881018,0.0010460719686178,0.368439514946814,0.929651016110468,-458.860022943,239.3340119667,1103.8340551917,0.12089409114578,0.342055793431427,-0.158136346712016,0.999959975001,-0.009279999768,-0.0039999999,0.962719975932,-0.217359994566,-0.161079995973,0,0,0,0,0,2023-03-20 15:02:35.662319872
1258,1679324555.88554,45005.4601375579,1679324555.88554,45005.4601375579,6123,1.35822722913205e+19,1,512,1259,732639792,0.2,REALTIME,134,0,107,0,0,0,EN,EN,732639792.199998,YES,1258016,26,85,18,20,9.60000012,6.82499986349999,6.75499986489999,7.14499985709999,12.2420006121,5.81999988359999,7.86550031462,4.08950016358,4.98550019942,3.32300013292,3.89150015566,3.9600001584,0.2075000083,0.62850002514,0.02450000098,0.02450000098,5.02400020096,15.87300063492,13.84350055374,10.8975004359,2.72300010892,1.0375000415,2.33400009336,OFF,732639792.399998,2381.7978609101,-4622.37666888115,-4139.70417301478,6.46419541,0.031980335,3.686880715,4892.42029537897,-1735.85853320706,-4150.60195246989,4.822028145,4.80916681,3.67594129,YES,732639792,2379.22100103894,-4622.38806888058,-4141.17089294144,6.466281635,0.029060725,3.68441201,9.585714094,10.6228569304,15,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,10.6409992906,NOT_ACTIVE,NO,YES,0.329028147919436,-0.597862847542742,0.637214067755718,0.358132217337355,0.00253915,0.003930445,0.000646015,YES,NO,YES,51,0,0.0025000001,54,20,10,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.93359997666,0.289439992764,-0.211159994721,-0.530919986727,-0.847439978814,7.9999998e-05,-0.657519983562,-0.727159981821,0.19719999507,0.0003966129881016,0.0010460689686179,0.36844629394661,0.929648329110549,-456.7940228397,242.560012128,1104.9460552473,0.122040006701665,0.339191004541716,-0.153552684488479,0.999959975001,-0.009279999768,-0.0039999999,0.962719975932,-0.217359994566,-0.161079995973,0,0,0,0,0,2023-03-20 15:02:35.885540096
1259,1679324556.09829,45005.4601400231,1679324556.09829,45005.4601400231,6124,1.35822722913205e+19,1,512,1260,732639792,0.4,REALTIME,134,0,107,0,0,0,EN,EN,732639792.399997,YES,1258017,26,85,18,20,9.60000012,6.82499986349999,6.75499986489999,7.14499985709999,12.2420006121,5.81999988359999,7.86550031462,4.08950016358,4.98800019952,3.32300013292,3.89150015566,3.9600001584,0.2075000083,0.62850002514,0.02450000098,0.02450000098,5.02400020096,15.95100063804,13.84350055374,10.8975004359,2.64800010592,1.050000042,2.3875000955,OFF,732639792.599997,2383.09062084546,-4622.37016888148,-4138.96669305165,6.46355294,0.033040115,3.688006365,4893.38455533076,-1734.89665325516,-4149.86665250665,4.82070156,4.8096373,3.677069895,YES,732639792,2379.22100103894,-4622.38806888058,-4141.17089294144,6.466281635,0.029060725,3.68441201,9.585714094,10.6228569304,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,10.754999283,NOT_ACTIVE,NO,YES,0.32883348942333,-0.597574630048507,0.637514560249708,0.358257231334855,0.00252464,0.004008725,0.000495025,YES,NO,YES,51,0,0.0025000001,54,20,10,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.933799976655,0.289439992764,-0.21039999474,-0.530999986725,-0.847359978816,7.9999998e-05,-0.657759983556,-0.726999981825,0.197039995074,0.0003966209881013,0.001046065968618,0.368453072946407,0.929645643110629,-461.3640230682,239.6940119847,1103.080055154,0.12089409114578,0.343201708987311,-0.162147051157611,0.999959975001,-0.009279999768,-0.0039999999,0.962719975932,-0.217359994566,-0.161079995973,0,0,0,0,0,2023-03-20 15:02:36.098289920
1260,1679324556.32204,45005.4601426157,1679324556.32204,45005.4601426157,6125,1.35822722913205e+19,1,512,1261,732639792,0.6,REALTIME,134,0,107,0,0,0,EN,EN,732639792.599996,YES,1258018,26,85,18,20,9.60000012,6.82499986349999,6.75499986489999,7.14499985709999,12.2620006131,5.81999988359999,7.86550031462,4.08950016358,4.98550019942,3.32050013282,3.89150015566,3.9600001584,0.2075000083,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.1075006443,13.84350055374,10.8975004359,2.68550010742,1.10450004418,2.43650009746,OFF,732639792.799996,2384.38326078083,-4622.36344888181,-4138.22899308854,6.462910155,0.03409991,3.68913182,4894.34857528255,-1733.93467330326,-4149.13113254343,4.819374715,4.810107535,3.678198305,YES,732639792,2379.22100103894,-4622.38806888058,-4141.17089294144,6.466281635,0.029060725,3.68441201,9.585714094,10.6228569304,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,10.6139992924,NOT_ACTIVE,NO,YES,0.328634929927301,-0.597291821054163,0.637820000243599,0.358367368332652,0.00255467,0.00394159,0.000648695,YES,NO,YES,51,0,0.0025000001,52,19,11,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.933959976651,0.289399992765,-0.209679994758,-0.531119986722,-0.847319978817,7.9999998e-05,-0.65799998355,-0.72679998183,0.196919995077,0.0003966279881011,0.0010460629686181,0.368459852946204,0.92964295611071,-461.8960230948,242.7260121363,1093.8920546946,0.122612964479607,0.340336920097601,-0.153552684488479,0.999959975001,-0.009279999768,-0.0039999999,0.962719975932,-0.217359994566,-0.161079995973,0,0,0,0,0,2023-03-20 15:02:36.322040064
1261,1679324556.42304,45005.4601437847,1679324556.42304,45005.4601437847,6126,1.35822722913205e+19,1,512,1262,732639792,0.8,REALTIME,134,0,107,0,0,0,EN,EN,732639792.799995,YES,1258019,26,85,18,20,9.60000012,6.82499986349999,6.75499986489999,7.14499985709999,12.2620006131,5.81999988359999,7.86550031462,4.08950016358,4.98550019942,3.32050013282,3.89150015566,3.9600001584,0.2075000083,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.1075006443,13.84350055374,10.8975004359,2.68550010742,1.10450004418,2.43650009746,OFF,732639792.999995,2385.6757607162,-4622.35652888216,-4137.49105312543,6.46226705,0.03515972,3.690257075,4895.31229523437,-1732.97261335136,-4148.39539258022,4.81804761,4.810577505,3.679326515,YES,732639792,2379.22100103894,-4622.38806888058,-4141.17089294144,6.466281635,0.029060725,3.68441201,9.585714094,10.6228569304,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,10.6439992904,NOT_ACTIVE,NO,YES,0.328457337430853,-0.597001658559966,0.638113118237737,0.358491848330162,0.002555975,0.003879385,0.00036365,YES,NO,YES,51,0,0.0025000001,53,19,10,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.934119976647,0.289399992765,-0.208959994776,-0.531159986721,-0.847279978818,0.000119999997,-0.658199983545,-0.726639981834,0.196759995081,0.0003966359881009,0.0010460599686182,0.368466631946,0.929640269110791,-459.7860229893,240.5060120253,1096.2680548134,0.123185922257549,0.336326215652006,-0.1701684600488,0.999959975001,-0.009279999768,-0.0039999999,0.962719975932,-0.217359994566,-0.161079995973,0,0,0,0,0,2023-03-20 15:02:36.423040000
1262,1679324556.75843,45005.460147662,1679324556.75843,45005.460147662,6127,1.35822722913205e+19,1,512,1263,732639793,0.0,REALTIME,134,0,107,0,0,0,EN,EN,732639792.999994,YES,1258020,26,85,18,20,9.60000012,6.82499986349999,6.7749998645,7.14499985709999,12.2420006121,5.81999988359999,7.82100031284,4.18950016758,4.98800019952,3.32050013282,3.89150015566,3.9600001584,0.2075000083,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.16600064664,13.84350055374,10.8975004359,2.63850010554,1.050000042,2.36800009472,OFF,732639793.199994,2386.96816065158,-4622.34938888251,-4136.75289316234,6.461623625,0.036219555,3.69138213,4896.27577518619,-1732.01045339947,-4147.65941261701,4.81672024,4.811047215,3.680454525,YES,732639792,2379.22100103894,-4622.38806888058,-4141.17089294144,6.466281635,0.029060725,3.68441201,9.585714094,10.6228569304,15,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,10.6709992886,NOT_ACTIVE,NO,YES,0.328279038434419,-0.596717425565651,0.638401335731973,0.358615227827695,0.00248997,0.00383997,0.000376805,YES,NO,YES,51,0,0.0025000001,53,19,11,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.934279976643,0.289399992765,-0.208239994794,-0.531239986719,-0.847239978819,0.000119999997,-0.658439983539,-0.726519981837,0.196639995084,0.0003966439881006,0.0010460579686182,0.368473410945797,0.929637582110871,-462.8860231443,244.5280122264,1091.8040545902,0.11802930225607,0.334034384540238,-0.168449586714974,0.999959975001,-0.009279999768,-0.0039999999,0.962719975932,-0.217359994566,-0.161079995973,0,0,0,0,0,2023-03-20 15:02:36.758429952
1263,1679324556.86242,45005.4601488657,1679324556.86242,45005.4601488657,6128,1.35822722913205e+19,1,512,1264,732639793,0.2,REALTIME,134,0,107,0,0,0,EN,EN,732639793.199998,YES,1258021,26,85,18,20,9.60000012,6.82499986349999,6.7749998645,7.14499985709999,12.2420006121,5.81999988359999,7.82100031284,4.18950016758,4.98550019942,3.32050013282,3.89650015586,3.9600001584,0.20150000806,0.6350000254,0.02450000098,0.02450000098,5.02400020096,16.26350065054,13.84350055374,10.8975004359,2.70450010818,1.12900004516,2.400000096,OFF,732639793.399998,2388.26044058697,-4622.34202888288,-4136.01449319926,6.46097986,0.037279435,3.692507015,4897.23901513803,-1731.04817344758,-4146.92319265383,4.815392565,4.81151668,3.68158237,YES,732639793,2385.69048071546,-4622.35658888215,-4137.48119312593,6.46365389,0.03417722,3.690209545,9.585714094,10.6228569304,14,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,10.6559992896,NOT_ACTIVE,NO,YES,0.32807949093841,-0.596442693071145,0.638694177726116,0.358733423325331,0.00239766,0.003925685,0.000584445,YES,NO,YES,51,0,0.0025000001,52,19,10,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.934439976639,0.289399992765,-0.207519994812,-0.531319986717,-0.847159978821,0.000119999997,-0.658679983533,-0.726319981842,0.196479995088,0.0003966509881004,0.0010460549686183,0.368480189945593,0.929634895110952,-467.2140233607,242.660012133,1092.940054647,0.114018597810475,0.338618046763774,-0.157563388934074,0.999959975001,-0.009279999768,-0.0039999999,0.962719975932,-0.217359994566,-0.161079995973,0,0,0,0,0,2023-03-20 15:02:36.862419968
1264,1679324557.07733,45005.4601513542,1679324557.07733,45005.4601513542,6129,1.35822722913205e+19,1,512,1265,732639793,0.4,REALTIME,134,0,107,0,0,0,EN,EN,732639793.399997,YES,1258022,26,85,18,20,9.60000012,6.82499986349999,6.7749998645,7.14499985709999,12.2420006121,5.81999988359999,7.82100031284,4.18950016758,4.98800019952,3.32300013292,3.89150015566,3.9600001584,0.21950000878,0.64100002564,0.02450000098,0.02450000098,5.02400020096,16.18550064742,13.86350055454,10.91850043674,2.66700010668,1.05600004224,2.35100009404,OFF,732639793.599997,2389.55256052236,-4622.33446888326,-4135.27587323619,6.460335795,0.038339305,3.693631675,4898.20195508988,-1730.0858334957,-4146.18677269065,4.81406467,4.81198587,3.682709985,YES,732639793,2385.69048071546,-4622.35658888215,-4137.48119312593,6.46365389,0.03417722,3.690209545,9.585714094,10.6228569304,14,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,10.7339992844,NOT_ACTIVE,NO,YES,0.327893645942126,-0.596155214576895,0.638986152720276,0.358861217822775,0.002491625,0.00393841,0.0003965,YES,NO,YES,51,0,0.0025000001,54,20,11,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.934599976635,0.289399992765,-0.20679999483,-0.531399986715,-0.847119978822,0.000119999997,-0.658879983528,-0.726199981845,0.196319995092,0.0003966589881002,0.0010460519686184,0.36848696894539,0.929632208111032,-465.5100232755,243.9300121965,1100.3780550189,0.119175217811954,0.339763962319659,-0.167876628937032,0.999959975001,-0.009279999768,-0.0039999999,0.962719975932,-0.217359994566,-0.161079995973,0,0,0,0,0,2023-03-20 15:02:37.077330176
