,UUT_COMMAND_TLM_PACKET_TIMESECONDS,UUT_COMMAND_TLM_PACKET_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_TIMESECONDS,UUT_COMMAND_TLM_RECEIVED_TIMEFORMATTED,UUT_COMMAND_TLM_RECEIVED_COUNT,UUT_COMMAND_TLM_SYNC,UUT_COMMAND_TLM_MSG_ID,UUT_COMMAND_TLM_LEN,UUT_COMMAND_TLM_SEQ,UUT_COMMAND_TLM_CCSDS_TAI_SECS,UUT_COMMAND_TLM_CCSDS_TAI_SUBSECS,UUT_COMMAND_TLM_CCSDS_REALTIME,UUT_COMMAND_TLM_REALTIME_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_REALTIME_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_STORED_CMD_REJECT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_ACCEPT_COUNT,UUT_COMMAND_TLM_SEQUENCE_CMD_REJECT_COUNT,UUT_COMMAND_TLM_STORED_TIMED_CMDS_ENABLED,UUT_COMMAND_TLM_MACROS_ENABLED,UUT_TIME_TAI_SECONDS,UUT_TIME_TIME_VALID,UUT_CLOCK_SYNC_HR_RUN_COUNT,UUT_GENERAL_VOLUME_PERCENT_USED,UUT_GENERAL_MEM_TOTAL,UUT_GENERAL_MEM_FREE,UUT_GENERAL_MEM_AVAILABLE,UUT_ANALOGS_DET_TEMP,UUT_ANALOGS_MOTOR1_TEMP,UUT_ANALOGS_MOTOR2_TEMP,UUT_ANALOGS_MOTOR3_TEMP,UUT_ANALOGS_BATTERY_VOLTAGE,UUT_ANALOGS_BATTERY1_TEMP,UUT_ANALOGS_BUS_TEMP,UUT_ANALOGS_PAYLOAD_TEMP,UUT_ANALOGS_5V_MON,UUT_ANALOGS_3V3_MON,UUT_ANALOGS_V3_9V_MON,UUT_ANALOGS_V4_9V_MON,UUT_ANALOGS_5V_CURR_MON,UUT_ANALOGS_3V3_CURR_MON,UUT_ANALOGS_V3_9V_CURR_MON,UUT_ANALOGS_V4_9V_CURR_MON,UUT_ANALOGS_5V_AUX_MON,UUT_ANALOGS_VSOLAR_MON,UUT_ANALOGS_BB_TEMP_MON,UUT_ANALOGS_BUCK_TEMP_MON,UUT_ANALOGS_I_SOLAR_MON,UUT_ANALOGS_I_BAT1_MON,UUT_ANALOGS_I_CHG_MON,UUT_POWER_HEATER_STATUS1,UUT_REFS_TIME_NOW,UUT_REFS_POSITION_WRT_ECEF1,UUT_REFS_POSITION_WRT_ECEF2,UUT_REFS_POSITION_WRT_ECEF3,UUT_REFS_VELOCITY_WRT_ECEF1,UUT_REFS_VELOCITY_WRT_ECEF2,UUT_REFS_VELOCITY_WRT_ECEF3,UUT_REFS_POSITION_WRT_ECI1,UUT_REFS_POSITION_WRT_ECI2,UUT_REFS_POSITION_WRT_ECI3,UUT_REFS_VELOCITY_WRT_ECI1,UUT_REFS_VELOCITY_WRT_ECI2,UUT_REFS_VELOCITY_WRT_ECI3,UUT_REFS_REFS_VALID,UUT_GPS_GPS_TIME,UUT_GPS_GPS_POSITION_ECEF1,UUT_GPS_GPS_POSITION_ECEF2,UUT_GPS_GPS_POSITION_ECEF3,UUT_GPS_GPS_VELOCITY_ECEF1,UUT_GPS_GPS_VELOCITY_ECEF2,UUT_GPS_GPS_VELOCITY_ECEF3,UUT_GPS_MSG_GPS_TEMP1,UUT_GPS_MSG_GPS_TEMP2,UUT_GPS_MSG_USED_SATELLITES,UUT_GPS_GPS_POS_LOCK,UUT_GPS_GPS_TIME_LOCK,UUT_GPS_MSG_DATA_VALID,UUT_GPS_GPS_NEW_DATA_RECEIVED,UUT_GPS_GPS_ENABLE,UUT_GPS_GPS_VALID,UUT_ATT_CMD_ADCS_MODE,UUT_ATT_CMD_RECOMMEND_SUN_POINT,UUT_ATT_CMD_SUN_POINT_REASON,UUT_ATT_CTRL_SUN_POINT_ANGLE_ERROR,UUT_ATT_CTRL_SUN_POINT_STATE,UUT_ATT_CTRL_MOMENTUM_TOO_HIGH,UUT_ATT_CTRL_ATT_CTRL_ACTIVE,UUT_ATT_DET_Q_BODY_WRT_ECI1,UUT_ATT_DET_Q_BODY_WRT_ECI2,UUT_ATT_DET_Q_BODY_WRT_ECI3,UUT_ATT_DET_Q_BODY_WRT_ECI4,UUT_ATT_DET_BODY_RATE1,UUT_ATT_DET_BODY_RATE2,UUT_ATT_DET_BODY_RATE3,UUT_ATT_DET_MEAS_RATE_VALID,UUT_ATT_DET_MEAS_ATT_VALID,UUT_ATT_DET_ATTITUDE_VALID,UUT_ATT_DET_REINIT_COUNT,UUT_CSS_CSS_INVALID_COUNT,UUT_MOMENTUM_TOTAL_MOMENTUM_MAG,UUT_MOMENTUM_DUTY_CYCLE1,UUT_MOMENTUM_DUTY_CYCLE2,UUT_MOMENTUM_DUTY_CYCLE3,UUT_MOMENTUM_TORQUE_ROD_MODE1,UUT_MOMENTUM_TORQUE_ROD_MODE2,UUT_MOMENTUM_TORQUE_ROD_MODE3,UUT_TRACKER_ATTITUDE_ST1,UUT_TRACKER_ATTITUDE_ST2,UUT_TRACKER_ATTITUDE_ST3,UUT_TRACKER_ATTITUDE_ST4,UUT_TRACKER_RATE_EST1,UUT_TRACKER_RATE_EST2,UUT_TRACKER_RATE_EST3,UUT_TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,UUT_TRACKER_OPERATING_MODE,UUT_TRACKER_ATT_STATUS,UUT_TRACKER_NUM_ATTITUDE_STARS,UUT_TRACKER_NUM_TRACK_STARS,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT1,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT2,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT4,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT5,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT6,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT7,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT8,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT9,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT10,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT13,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT14,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT15,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT16,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT17,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT18,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT19,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT20,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT21,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT22,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT23,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT29,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT30,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT37,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT38,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT40,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT41,UUT_EVENT_CHECK_CHECK_ENABLED_PACK_BIT42,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT1,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT2,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT13,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT14,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT15,UUT_REFS_NADIR_VECTOR_BODY1,UUT_REFS_NADIR_VECTOR_BODY2,UUT_REFS_NADIR_VECTOR_BODY3,UUT_REFS_MODELED_SUN_VECTOR_BODY1,UUT_REFS_MODELED_SUN_VECTOR_BODY2,UUT_REFS_MODELED_SUN_VECTOR_BODY3,UUT_REFS_MOON_VECTOR_BODY1,UUT_REFS_MOON_VECTOR_BODY2,UUT_REFS_MOON_VECTOR_BODY3,UUT_REFS_Q_ECEF_WRT_ECI1,UUT_REFS_Q_ECEF_WRT_ECI2,UUT_REFS_Q_ECEF_WRT_ECI3,UUT_REFS_Q_ECEF_WRT_ECI4,UUT_RW_DRIVE_FILTERED_SPEED_RPM1,UUT_RW_DRIVE_FILTERED_SPEED_RPM2,UUT_RW_DRIVE_FILTERED_SPEED_RPM3,UUT_IMU_IMU_AVG_VECTOR_BODY1_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY2_DPS,UUT_IMU_IMU_AVG_VECTOR_BODY3_DPS,UUT_REFS_SUN_MODEL_VECTOR_ECI1,UUT_REFS_SUN_MODEL_VECTOR_ECI2,UUT_REFS_SUN_MODEL_VECTOR_ECI3,UUT_REFS_MOON_MODEL_VECTOR_ECI1,UUT_REFS_MOON_MODEL_VECTOR_ECI2,UUT_REFS_MOON_MODEL_VECTOR_ECI3,UUT_ATT_CTRL_PAYLOAD_ERROR1,UUT_ATT_CTRL_PAYLOAD_ERROR2,UUT_ATT_CTRL_PAYLOAD_ERROR3,UUT_ATT_CTRL_CONTROL_TO_PAYLOAD,UUT_ATT_CTRL_PAYLOAD_CONTROL_USED,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT41,UUT_EVENT_CHECK_LATCHED_RESP_FIRE_PACK_BIT42,UUT_PAYLOAD_PAYLOAD_SEC_SINCE_LAST_TLM1,timestamp_
406,1679498265.16449,45007.4706616204,1679498265.16449,45007.4706616204,1383,1.35822722913205e+19,1,512,1383,732813501,0.4,REALTIME,187,0,187,0,0,0,EN,EN,732813501.399998,YES,,26,85,18,20,16.0000002,12.8599997428,13.099999738,13.0599997387999,11.9300005965,10.3749997924999,13.70350054814,10.73100042924,4.98800019952,3.32050013282,9.04800036192,3.97450015898,0.2075000083,0.68950002758,0.36600001464,0.02450000098,5.0225002009,13.99900055996,17.76050071042,17.10800068432,0.75100003004,-1.48300005932,0.22200000888,OFF,732813501.599998,4888.5537155723,481.174515941273,4449.7677575116,-3.43937223,5.830008185,3.13382537,2853.30823733458,4005.74357971281,4443.26119783692,-6.94166474,1.435431715,3.14931482,YES,732813501,4890.61835546907,477.681996115899,4447.88737760562,-3.43580928,5.83012418,3.13753103,16.4228568144,17.3371425104,13,YES,YES,YES,YES,YES,YES,FINE_REF_POINT,NO,BOOT,34.9439976704,NOT_ACTIVE,NO,YES,0.140568735188625,0.350322169993556,-0.854971990900559,0.355721327885573,-0.00136282,0.00131977,0.00280421,YES,NO,YES,83,0.0,0.0025000001,3,54,16,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.940839976479,0.333359991666,-0.060679998483,-0.723559981911,0.690279982743,3.9999999e-05,-0.827559979311,0.551039986224,-0.107319997317,0.000448696986539,0.0010247879692563,0.414769326556919,0.909925872702222,1124.7180562359,316.380015819,457.9920228996,-0.10427831558546,0.182200573385584,-0.0275019733412202,0.999679975008,0.022679999433,0.009799999755,0.973919975652,0.220559994486,0.053439998664,0,0,0,0,0,0,0,416244.0,2023-03-22 15:17:45.164489984
407,1679498265.37548,45007.4706640625,1679498265.37548,45007.4706640625,1384,1.35822722913205e+19,1,512,1384,732813501,0.6,REALTIME,187,0,187,0,0,0,EN,EN,732813501.599997,YES,2126562.0,26,85,18,20,16.0000002,12.8599997428,13.099999738,13.0599997387999,11.9100005955,10.3749997924999,13.70350054814,10.73100042924,4.98550019942,3.32050013282,9.04800036192,3.97450015898,0.2075000083,0.68950002758,0.3725000149,0.02450000098,5.02400020096,14.17450056698,17.800000712,17.12800068512,0.90150003606,-1.42200005688,0.24650000986,OFF,732813501.799997,4887.8657356067,482.340495882974,4450.39439748026,-3.440532855,5.829977365,3.13260558,2851.919817404,4006.03055969846,4443.89093780544,-6.94244432,1.43433696,3.148096805,YES,732813501,4890.61835546907,477.681996115899,4447.88737760562,-3.43580928,5.83012418,3.13753103,16.4228568144,17.3371425104,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,34.9439976704,NOT_ACTIVE,NO,YES,0.140741149685176,0.350464224990715,-0.854799677404006,0.355927278881454,-0.00149438,0.00150015,0.002778115,YES,NO,YES,83,0.0,0.0025000001,3,53,15,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.940959976476,0.333079991673,-0.060319998492,-0.723159981921,0.690679982733,0.0,-0.82719997932,0.551519986212,-0.107399997315,0.0004487039865388,0.0010247849692564,0.41477596155672,0.909922848702313,1129.0420564521,316.1700158085,458.3120229156,,,,0.999679975008,0.022679999433,0.009799999755,0.973919975652,0.220559994486,0.053439998664,0,0,0,0,0,0,0,416244.0,2023-03-22 15:17:45.375480064
408,1679498265.5995,45007.4706666551,1679498265.5995,45007.4706666551,1385,1.35822722913205e+19,1,512,1385,732813501,0.8,REALTIME,187,0,187,0,0,0,EN,EN,732813501.799996,YES,2126563.0,26,85,18,20,16.0000002,12.8599997428,13.099999738,13.0599997387999,11.9100005955,10.3749997924999,13.70350054814,10.73100042924,4.98800019952,3.32050013282,9.04800036192,3.97450015898,0.20150000806,0.69600002784,0.3725000149,0.02450000098,5.0225002009,13.99900055996,17.7800007112,17.12800068512,0.81700003268,-1.34900005396,0.21950000878,OFF,732813501.999996,4887.17751564111,483.506495824673,4451.02079744894,-3.44169329,5.829946265,3.13138561,2850.53125747343,4006.31731968412,4444.52041777396,-6.943223515,1.43324213,3.146878615,YES,732813501,4890.61835546907,477.681996115899,4447.88737760562,-3.43580928,5.83012418,3.13753103,16.4228568144,17.3371425104,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,34.9409976706,NOT_ACTIVE,NO,YES,0.140897109682057,0.350585229988295,-0.854640564407188,0.356128441377431,-0.00132001,0.001282775,0.002662155,YES,NO,YES,83,,0.0025000001,4,54,16,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.941079976473,0.33279999168,-0.060039998499,-0.72279998193,0.691039982724,0.0,-0.826879979328,0.5519999862,-0.107479997313,0.0004487119865386,0.0010247809692565,0.414782596556521,0.909919823702404,1132.5480566274,314.8780157439,459.3420229671,-0.110007893364881,0.192513813388542,-0.0303667622309307,0.999679975008,0.022679999433,0.009799999755,0.973919975652,0.220559994486,0.053439998664,0,0,0,0,0,0,0,416245.0,2023-03-22 15:17:45.599500032
409,1679498266.67351,45007.4706790857,1679498266.67351,45007.4706790857,1389,1.35822722913205e+19,1,512,1389,732813502,0.6,REALTIME,187,0,187,0,0,0,EN,EN,732813502.599997,YES,2126567.0,26,85,18,20,16.0000002,12.8599997428,13.099999738,13.0599997387999,11.9300005965,10.3749997924999,13.68350054734,10.7100004284,4.98550019942,3.32050013282,9.04800036192,3.97450015898,0.20150000806,0.68950002758,0.3725000149,0.02450000098,5.02400020096,13.5300005412,17.76050071042,17.12800068512,0.72300002892,-1.37950005518,0.16850000674,OFF,732813502.799997,4884.42229577887,488.170415591478,4453.52395732379,-3.4463332,5.82981903,3.126504,2844.97543775122,4007.46215962688,4447.03597764819,-6.946336525,1.428861985,3.142004105,YES,732813502,4887.179655641,483.512295824383,4451.02201744888,-3.44167723,5.82999157,3.13141137,16.4228568144,17.3371425104,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,34.934997671,NOT_ACTIVE,NO,YES,0.141516254169674,0.351073280978534,-0.854009354919812,0.356915512361689,-0.00127795,0.00131215,0.002648725,YES,NO,YES,83,0.0,0.0025000001,3,53,16,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.941519976462,0.331759991706,-0.058879998528,-0.721359981966,0.692559982686,0.0,-0.825639979359,0.553839986154,-0.107719997307,0.0004487419865377,0.0010247679692569,0.414809137555725,0.909907724702767,,,,-0.101986484473691,0.182200573385584,-0.0395340866780041,0.999679975008,0.022679999433,0.009799999755,0.973919975652,0.220559994486,0.053439998664,0,0,0,0,0,0,0,416245.0,2023-03-22 15:17:46.673510144
410,1679498268.40763,45007.4706991551,1679498268.40763,45007.4706991551,1399,1.35822722913205e+19,1,512,1399,732813504,0.6,REALTIME,187,0,187,0,0,0,EN,EN,732813504.599997,YES,2126578.0,26,85,18,20,16.0000002,12.8799997423999,13.1249997375,13.0599997387999,11.9300005965,10.3749997924999,13.72350054894,10.7725004309,4.98550019942,3.32050013282,9.04800036192,3.97450015898,0.2075000083,0.6775000271,0.3725000149,0.02450000098,5.0225002009,12.63200050528,17.76050071042,17.10800068432,0.64800002592,-1.43450005738,0.22450000898,OFF,732813504.799997,4877.52027612397,499.835715008212,4459.76601701168,-3.457861725,5.82954261,3.11432147,2831.07191844639,4010.31455948426,4453.30907733453,-6.954101115,1.417990215,3.129839275,YES,732813504,4880.28459598575,495.172095241393,4457.27255713636,-3.453253475,5.82966563,3.119224565,16.4228568144,17.3371425104,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,34.904997673,NOT_ACTIVE,NO,YES,0.143049829139003,0.352305940953881,-0.852438846951222,0.358838741823225,-0.001281975,0.00127014,0.002588435,YES,NO,YES,83,0.0,0.0025000001,3,53,15,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.942599976435,0.329279991768,-0.055879998603,-0.717799982055,0.696239982594,-3.9999999e-05,-0.822479979438,0.558359986041,-0.10839999729,0.0004488159865355,0.0010247359692579,0.414875488553734,0.909877473703674,1139.7500569875,301.2900150645,460.0220230011,-0.0996946533619235,0.179335784495873,-0.0401070444559462,0.999679975008,0.022679999433,0.009799999755,0.973919975652,0.220519994487,0.053439998664,0,0,0,0,0,0,0,,2023-03-22 15:17:48.407630080
411,1679498268.62162,45007.4707016319,1679498268.62162,45007.4707016319,1400,1.35822722913205e+19,1,512,1400,732813504,0.8,REALTIME,187,0,187,0,0,0,EN,EN,732813504.799996,YES,,26,85,18,20,16.0000002,12.8799997423999,13.1249997375,13.0799997384,11.9100005955,10.3749997924999,13.72350054894,10.7725004309,4.98800019952,3.32300013292,9.04800036192,3.97450015898,0.21350000854,0.69600002784,0.3725000149,0.02450000098,5.0225002009,12.74900050996,17.800000712,17.1475006859,0.6575000263,-1.48300005932,0.19050000762,OFF,732813504.999996,4876.82859615855,501.001614949917,4460.38875698055,-3.459019355,5.82950725,3.11309894,2829.68103851594,4010.59805947008,4453.93491730324,-6.95487461,1.41689422,3.12861851,YES,732813504,4880.28459598575,495.172095241393,4457.27255713636,-3.453253475,5.82966563,3.119224565,16.4228568144,17.3371425104,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,34.9019976732,NOT_ACTIVE,NO,YES,0.143204571635908,0.352439363451212,-0.852280236954394,0.359022706319545,-0.00140403,0.001376635,0.00249166,YES,NO,YES,83,0.0,0.0025000001,4,51,16,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.942679976433,0.329039991774,-0.055559998611,-0.717439982064,0.696599982585,-3.9999999e-05,-0.822159979446,0.558839986029,-0.108479997288,0.0004488239865352,0.001024731969258,0.414882123553535,0.909874448703765,1137.8560568928,306.8860153443,450.940022547,-0.104851273363402,0.185638320053236,-0.0458366222353671,0.999679975008,0.022679999433,0.009799999755,0.973919975652,0.220519994487,0.053439998664,0,0,0,0,0,0,0,416248.0,2023-03-22 15:17:48.621619968
412,1679498268.73462,45007.4707029398,1679498268.73462,45007.4707029398,1401,1.35822722913205e+19,1,512,1401,732813505,0.0,REALTIME,187,0,187,0,0,0,EN,EN,732813504.999995,YES,2126579.0,26,85,18,20,16.0000002,12.8799997423999,13.1249997375,13.0599997387999,11.8900005945,10.3949997920999,13.72350054894,10.7725004309,4.98550019942,3.32300013292,9.04800036192,3.97450015898,0.21350000854,0.69600002784,0.3725000149,0.02450000098,5.0225002009,12.88600051544,17.7800007112,17.12800068512,0.75100003004,-1.32450005298,0.200000008,OFF,732813505.199995,4876.13667619315,502.167514891622,4461.01125694942,-3.46017679,5.82947161,3.11187624,2828.28999858549,4010.88131945592,4454.56051727196,-6.955647725,1.415798145,3.127397575,YES,732813504,4880.28459598575,495.172095241393,4457.27255713636,-3.453253475,5.82966563,3.119224565,16.4228568144,17.3371425104,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,34.8989976734,NOT_ACTIVE,NO,YES,0.1433549746329,0.352570790948584,-0.852121426457571,0.359210555815788,-0.00140888,0.001319085,0.00251305,YES,NO,YES,83,0.0,0.0025000001,4,51,17,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.94279997643,0.32879999178,-0.055279998618,-0.717079982073,0.696959982576,-3.9999999e-05,-0.821839979454,0.559279986018,-0.108519997287,0.000448830986535,0.0010247289692581,0.414888758553336,0.909871422703856,1136.0780568039,308.4840154242,447.840022392,,,,0.999679975008,0.022679999433,0.009799999755,0.973919975652,0.220519994487,0.053439998664,0,0,0,0,0,0,0,416248.0,2023-03-22 15:17:48.734620160
413,1679498268.95829,45007.4707055324,1679498268.95829,45007.4707055324,1402,1.35822722913205e+19,1,512,1402,732813505,0.2,REALTIME,187,0,187,0,0,0,EN,EN,732813505.199999,YES,2126580.0,26,85,18,20,16.0000002,12.8799997423999,13.1249997375,13.0599997387999,11.9300005965,10.3749997924999,13.74350054974,10.79350043174,4.98800019952,3.32300013292,9.04800036192,3.97450015898,0.21950000878,0.69600002784,0.3725000149,0.02450000098,5.0225002009,13.04200052168,17.76050071042,17.12800068512,0.72300002892,-1.33650005346,0.23200000928,OFF,732813505.399999,4875.44451622776,503.333434833327,4461.63351691831,-3.461334075,5.829435685,3.11065334,2826.89875865505,4011.16437944177,4455.18587724069,-6.95642048,1.41470196,3.126176435,YES,732813504,4880.28459598575,495.172095241393,4457.27255713636,-3.453253475,5.82966563,3.119224565,16.4228568144,17.3371425104,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,34.8989976734,NOT_ACTIVE,NO,YES,0.143507145629857,0.352703911445921,-0.851956595960867,0.359410028811799,-0.001454805,0.00130785,0.002637465,YES,NO,YES,83,,0.0025000001,4,50,16,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.942879976428,0.328519991787,-0.054959998626,-0.716719982082,0.697359982566,0.0,-0.821519979462,0.559719986007,-0.108559997286,0.0004488389865348,0.0010247259692582,0.414895393553137,0.909868397703947,1133.4900566745,301.8580150929,447.7900223895,-0.107716062253112,0.181627615607642,-0.0446907066794829,0.999679975008,0.022679999433,0.009799999755,0.973919975652,0.220519994487,0.053439998664,0,0,0,0,0,0,0,416248.0,2023-03-22 15:17:48.958290176
414,1679498269.81131,45007.4707154051,1679498269.81131,45007.4707154051,1406,1.35822722913205e+19,1,512,1406,732813506,0.0,REALTIME,187,0,187,0,0,0,EN,EN,732813505.999995,YES,2126584.0,26,85,18,20,16.0000002,12.8799997423999,13.1249997375,13.0799997384,11.9100005955,10.3949997920999,13.74350054974,10.79350043174,4.98800019952,3.32050013282,9.04800036192,3.97450015898,0.2075000083,0.70800002832,0.3725000149,0.02450000098,5.0225002009,13.49100053964,17.800000712,17.1475006859,0.6575000263,-1.31850005274,0.22700000908,OFF,732813506.199995,4872.6736163663,507.996894600153,4464.12007679398,-3.465961215,5.82928915,3.10576015,2821.33241893337,4012.29437938527,4457.68485711574,-6.95950762,1.410316575,3.121290285,YES,732813505,4876.82845615856,501.001834949907,4460.38879698054,-3.4590412,5.829486695,3.113152565,16.4228568144,17.3371425104,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,34.889997674,NOT_ACTIVE,NO,YES,0.144098187118036,0.353225129435497,-0.85132145197357,0.360165886296682,-0.00130736,0.00127886,0.00247883,YES,NO,YES,83,0.0,0.0025000001,4,51,16,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.943319976417,0.327559991811,-0.053759998656,-0.715319982117,0.69879998253,3.9999999e-05,-0.820279979493,0.561519985962,-0.10879999728,0.0004488689865339,0.0010247129692586,0.414921932552341,0.90985629570431,,,,-0.108861977808996,0.177616911162047,-0.0429718333456567,0.999679975008,0.022679999433,0.009799999755,0.973919975652,0.220519994487,0.053439998664,0,0,0,0,0,0,0,416249.0,2023-03-22 15:17:49.811310080
415,1679498271.75878,45007.4707379398,1679498271.75878,45007.4707379398,1416,1.35822722913205e+19,1,512,1416,732813508,0.0,REALTIME,187,0,187,0,0,0,EN,EN,732813507.999995,YES,2126595.0,26,85,18,20,16.0000002,12.8999997419999,13.1249997375,13.0799997384,11.9300005965,10.3949997920999,13.72350054894,10.7725004309,4.98550019942,3.32300013292,9.0525003621,3.97450015898,0.21350000854,0.68350002734,0.3725000149,0.02450000098,5.0225002009,13.35450053418,17.76050071042,17.12800068512,0.63850002554,-1.3975000559,0.26100001044,OFF,732813508.199995,4865.73013671348,519.655094017244,4470.31935648402,-3.477515965,5.82890296,3.09351521,2807.4056996297,4015.10403924478,4463.91521680422,-6.967198875,1.39934767,3.10906289,YES,732813507,4869.89879650504,512.660714366963,4466.60283666984,-3.4706427,5.8290955,3.10083238,16.4228568144,17.3371425104,13,YES,YES,NO,NO,YES,YES,FINE_REF_POINT,NO,BOOT,34.859997676,NOT_ACTIVE,NO,YES,0.145595632588087,0.354396205912075,-0.849784162004316,0.362038781259224,-0.001242725,0.001251245,0.002485155,YES,NO,YES,83,0.0,0.0025000001,4,50,16,AUTO,AUTO,AUTO,0,0,0,1,0,0,0,0,0,STARID,BAD,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.944279976393,0.325119991872,-0.050919998727,-0.711799982205,0.702359982441,3.9999999e-05,-0.817159979571,0.565919985852,-0.109439997264,0.0004489429865317,0.0010246799692596,0.414988279550351,0.909826036705218,1144.5560572278,294.3320147166,451.3320225666,-0.0956839489163289,0.178189868939989,-0.0469825377912513,0.999679975008,0.022679999433,0.009799999755,0.973919975652,0.220519994487,0.053399998665,0,0,0,0,0,0,0,,2023-03-22 15:17:51.758779904
