,UUT COMMAND_TLM PACKET_TIMESECONDS,UUT COMMAND_TLM PACKET_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_TIMESECONDS,UUT COMMAND_TLM RECEIVED_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_COUNT,UUT COMMAND_TLM SYNC,UUT COMMAND_TLM MSG_ID,UUT COMMAND_TLM LEN,UUT COMMAND_TLM SEQ,UUT COMMAND_TLM CCSDS_TAI_SECS,UUT COMMAND_TLM CCSDS_TAI_SUBSECS,UUT COMMAND_TLM CCSDS_REALTIME,UUT COMMAND_TLM REALTIME_CMD_ACCEPT_COUNT,UUT COMMAND_TLM REALTIME_CMD_REJECT_COUNT,UUT COMMAND_TLM STORED_CMD_ACCEPT_COUNT,UUT COMMAND_TLM STORED_CMD_REJECT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_ACCEPT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_REJECT_COUNT,UUT TIME TAI_SECONDS,UUT TIME TIME_VALID,UUT GENERAL VOLUME_PERCENT_USED,UUT GENERAL MEM_TOTAL,UUT GENERAL MEM_FREE,UUT GENERAL MEM_AVAILABLE,UUT ANALOGS DET_TEMP,UUT ANALOGS MOTOR1_TEMP,UUT ANALOGS MOTOR2_TEMP,UUT ANALOGS MOTOR3_TEMP,UUT ANALOGS BATTERY_VOLTAGE,UUT ANALOGS BATTERY1_TEMP,UUT ANALOGS BUS_TEMP,UUT ANALOGS PAYLOAD_TEMP,UUT ANALOGS 5V_MON,UUT ANALOGS 3V3_MON,UUT ANALOGS V3_9V_MON,UUT ANALOGS V4_9V_MON,UUT ANALOGS 5V_CURR_MON,UUT ANALOGS 3V3_CURR_MON,UUT ANALOGS V3_9V_CURR_MON,UUT ANALOGS V4_9V_CURR_MON,UUT ANALOGS 5V_AUX_MON,UUT ANALOGS VSOLAR_MON,UUT ANALOGS BB_TEMP_MON,UUT ANALOGS BUCK_TEMP_MON,UUT ANALOGS I_SOLAR_MON,UUT ANALOGS I_BAT1_MON,UUT ANALOGS I_CHG_MON,UUT POWER HEATER_STATUS1,UUT REFS TIME_NOW,UUT REFS POSITION_WRT_ECEF1,UUT REFS POSITION_WRT_ECEF2,UUT REFS POSITION_WRT_ECEF3,UUT REFS VELOCITY_WRT_ECEF1,UUT REFS VELOCITY_WRT_ECEF2,UUT REFS VELOCITY_WRT_ECEF3,UUT REFS POSITION_WRT_ECI1,UUT REFS POSITION_WRT_ECI2,UUT REFS POSITION_WRT_ECI3,UUT REFS VELOCITY_WRT_ECI1,UUT REFS VELOCITY_WRT_ECI2,UUT REFS VELOCITY_WRT_ECI3,UUT REFS REFS_VALID,UUT GPS GPS_TIME,UUT GPS GPS_POSITION_ECEF1,UUT GPS GPS_POSITION_ECEF2,UUT GPS GPS_POSITION_ECEF3,UUT GPS GPS_VELOCITY_ECEF1,UUT GPS GPS_VELOCITY_ECEF2,UUT GPS GPS_VELOCITY_ECEF3,UUT GPS MSG_GPS_TEMP1,UUT GPS MSG_GPS_TEMP2,UUT GPS MSG_USED_SATELLITES,UUT GPS GPS_POS_LOCK,UUT GPS GPS_TIME_LOCK,UUT GPS MSG_DATA_VALID,UUT GPS GPS_NEW_DATA_RECEIVED,UUT GPS GPS_ENABLE,UUT GPS GPS_VALID,UUT ATT_CMD RECOMMEND_SUN_POINT,UUT ATT_CTRL SUN_POINT_ANGLE_ERROR,UUT ATT_CTRL SUN_POINT_STATE,UUT ATT_CTRL MOMENTUM_TOO_HIGH,UUT ATT_CTRL ATT_CTRL_ACTIVE,UUT ATT_DET Q_BODY_WRT_ECI1,UUT ATT_DET Q_BODY_WRT_ECI2,UUT ATT_DET Q_BODY_WRT_ECI3,UUT ATT_DET Q_BODY_WRT_ECI4,UUT ATT_DET BODY_RATE1,UUT ATT_DET BODY_RATE2,UUT ATT_DET BODY_RATE3,UUT ATT_DET MEAS_RATE_VALID,UUT ATT_DET MEAS_ATT_VALID,UUT ATT_DET ATTITUDE_VALID,UUT ATT_DET REINIT_COUNT,UUT CSS CSS_INVALID_COUNT,UUT MOMENTUM TOTAL_MOMENTUM_MAG,UUT MOMENTUM DUTY_CYCLE1,UUT MOMENTUM DUTY_CYCLE2,UUT MOMENTUM DUTY_CYCLE3,UUT MOMENTUM TORQUE_ROD_MODE1,UUT MOMENTUM TORQUE_ROD_MODE2,UUT MOMENTUM TORQUE_ROD_MODE3,UUT TRACKER ATTITUDE_ST1,UUT TRACKER ATTITUDE_ST2,UUT TRACKER ATTITUDE_ST3,UUT TRACKER ATTITUDE_ST4,UUT TRACKER RATE_EST1,UUT TRACKER RATE_EST2,UUT TRACKER RATE_EST3,UUT TRACKER PEAK_BCKGND_ALL_TRK_BLKS,UUT TRACKER MEDIAN_BCKGND_ALL_TRK_BLKS,UUT TRACKER OPERATING_MODE,UUT TRACKER ATT_STATUS,UUT TRACKER NUM_ATTITUDE_STARS,UUT TRACKER NUM_TRACK_STARS,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT1,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT2,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT4,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT5,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT6,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT7,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT8,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT9,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT10,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT13,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT14,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT15,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT16,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT17,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT18,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT19,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT20,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT21,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT22,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT23,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT29,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT30,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT37,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT38,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT40,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT41,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT42
83,1662579657,44811.65344,1662579657,44811.65344,5578,1.35823e+19,1,512,84,431898690,0.4,REALTIME,14,0,236,0,0,0,715894890.4,YES,25,85,8,19,16.80000021,14.35999971,14.9749997,14.29999971,12.30000062,12.23499976,14.26150057,10.45900042,4.9880002,3.320500133,3.901500156,3.965000159,0.219500009,0.653000026,0.024500001,0.024500001,5.022500201,15.85350063,18.69300075,16.77250067,2.432000097,0.061000002,1.438000058,OFF,715894890.6,164.2761318,-4219.437149,-5325.195334,7.324422115,0.523106605,-0.187644215,-4108.334935,-1023.610569,-5316.215514,2.08374281,-7.361505365,-0.19198866,YES,715894890,159.881732,-4219.751089,-5325.081954,7.324529295,0.520627195,-0.191678275,17.39999965,18.31428535,15,YES,YES,NO,NO,YES,YES,NO,1.172999922,ON_SUN,NO,YES,0.457472925,0.238087964,-0.442789664,0.733464326,-0.00558263,-0.005619375,-0.000800205,YES,YES,YES,1,0,0.001,29,1,10,AUTO,AUTO,AUTO,0.972143187,0.029437687,0.170597993,0.158010669,-0.0064125,-0.0014575,-0.0050125,428,156,TRACK,OK,16,16,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
84,1662579658,44811.65345,1662579658,44811.65345,5579,1.35823e+19,1,512,85,431898691,0.4,REALTIME,14,0,236,0,0,0,715894891.4,YES,25,85,8,19,16.80000021,14.35999971,14.9749997,14.31999971,12.30000062,12.23499976,14.26150057,10.54300042,4.9880002,3.323000133,3.901500156,3.965000159,0.207500008,0.641000026,0.024500001,0.024500001,5.022500201,15.77550063,18.71300075,16.79200067,2.347500094,0.207500008,1.479500059,OFF,715894891.6,171.6004914,-4218.911909,-5325.379594,7.32428707,0.527357665,-0.180882795,-4106.248575,-1030.971428,-5316.404134,2.088942915,-7.360204835,-0.18523861,YES,715894891,167.2061716,-4219.228329,-5325.270354,7.324390415,0.524852285,-0.18487013,17.39999965,18.31428535,15,YES,YES,NO,NO,YES,YES,NO,1.232999918,ON_SUN,NO,YES,0.454070138,0.237364753,-0.443754858,0.735227767,-0.00552467,-0.00589786,-0.0008833,YES,YES,YES,1,0,0.001,30,1,10,AUTO,AUTO,AUTO,0.971683832,0.030687479,0.169601446,0.161629699,-0.00686,-0.001675,-0.005005,428,156,TRACK,OK,16,16,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
85,1662579659,44811.65346,1662579659,44811.65346,5580,1.35823e+19,1,512,86,431898692,0.4,REALTIME,14,0,236,0,0,0,715894892.4,YES,25,85,8,19,16.80000021,14.35999971,14.9949997,14.31999971,12.30000062,12.23499976,14.26150057,10.45900042,4.9880002,3.320500133,3.901500156,3.965000159,0.213500009,0.659000026,0.024500001,0.024500001,5.022500201,15.85350063,18.71300075,16.79200067,2.404000096,0.128000005,1.399000056,OFF,715894892.6,178.9247111,-4218.382429,-5325.557094,7.32414341,0.531608075,-0.174121155,-4104.157035,-1038.330968,-5316.585994,2.09414037,-7.358894995,-0.17848833,YES,715894892,174.5305313,-4218.701349,-5325.452114,7.324238845,0.529132845,-0.1782013,17.39999965,18.31428535,15,YES,YES,NO,NO,YES,YES,NO,1.184999921,ON_SUN,NO,YES,0.450630144,0.236627414,-0.444779107,0.736960953,-0.005477855,-0.005684975,-0.00087588,YES,YES,YES,1,0,0.001,34,3,6,AUTO,AUTO,AUTO,0.971205588,0.032087778,0.168559794,0.165280596,-0.006595,-0.0015625,-0.005765,428,156,TRACK,OK,14,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
86,1662579660,44811.65347,1662579660,44811.65347,5581,1.35823e+19,1,512,87,2871763836,0.8,REALTIME,15,0,236,0,0,0,3155760037.0,YES,25,85,8,19,16.80000021,14.35999971,14.9949997,14.31999971,12.30000062,12.23499976,14.26150057,10.45900042,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.641000026,0.024500001,0.024500001,5.022500201,15.85350063,18.73300075,16.79200067,2.451000098,0.158500006,1.394000056,OFF,3155760037.0,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894893,181.8548509,-4218.170149,-5325.628314,7.324083045,0.53332032,-0.171394095,17.39999965,18.31428535,16,YES,YES,NO,NO,YES,YES,YES,1.082999928,ON_SUN,NO,YES,0.447154959,0.235929401,-0.445784125,0.738692246,-0.005664145,-0.005820255,-0.00099769,YES,YES,YES,1,0,0.001,39,2,8,AUTO,AUTO,AUTO,0.970718289,0.033351187,0.167483548,0.16894663,-0.006865,-0.001695,-0.0039125,428,156,TRACK,OK,18,18,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
87,1662579661,44811.65348,1662579661,44811.65348,5582,1.35823e+19,1,512,88,2871763837,0.8,REALTIME,15,0,236,0,0,0,3155760038.0,YES,25,85,8,19,16.80000021,14.35999971,14.9949997,14.31999971,12.28000061,12.23499976,14.24150057,10.48000042,4.9880002,3.320500133,3.901500156,3.965000159,0.219500009,0.647000026,0.024500001,0.024500001,5.022500201,15.85350063,18.73300075,16.81200067,2.460000098,0.061000002,1.391500056,OFF,3155760038.0,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894894,189.1792705,-4217.634889,-5325.799774,7.32394599,0.53758288,-0.16466984,17.39999965,18.31428535,16,YES,YES,NO,NO,YES,YES,YES,1.220999919,ON_SUN,NO,YES,0.443685379,0.235269748,-0.446728666,0.740422102,-0.005869115,-0.005675955,-0.00083953,YES,YES,YES,1,0,0.001,36,2,12,AUTO,AUTO,AUTO,0.970213415,0.034993741,0.166382441,0.172563759,-0.0063925,-0.00152,-0.0071875,428,156,TRACK,OK,17,18,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
88,1662579662,44811.65349,1662579662,44811.65349,5583,1.35823e+19,1,512,89,2871763838,0.8,REALTIME,15,0,236,0,0,0,3155760039.0,YES,25,85,8,19,16.80000021,14.35999971,15.0149997,14.31999971,12.28000061,12.23499976,14.26150057,10.50100042,4.9880002,3.320500133,3.901500156,3.965000159,0.232000009,0.659000026,0.024500001,0.024500001,5.022500201,15.79500063,18.73300075,16.81200067,2.235000089,0.213500009,1.465000059,OFF,3155760039.0,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894895,196.5031702,-4217.095209,-5325.961094,7.32376004,0.541866365,-0.1579392,17.39999965,18.31428535,16,YES,YES,NO,NO,YES,YES,YES,1.19699992,ON_SUN,NO,YES,0.440256406,0.234564956,-0.44769335,0.742107946,-0.00555929,-0.005753865,-0.00090042,YES,YES,YES,1,0,0.001,31,0,9,AUTO,AUTO,AUTO,0.969704378,0.036125849,0.165366454,0.17613142,-0.0066025,-0.0016825,-0.007895,428,156,TRACK,OK,14,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
89,1662579663,44811.65351,1662579663,44811.65351,5584,1.35823e+19,1,512,90,2871763839,0.8,REALTIME,15,0,236,0,0,0,3155760040.0,YES,25,85,8,19,16.80000021,14.35999971,15.0149997,14.31999971,12.30000062,12.23499976,14.30150057,10.54300042,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.641000026,0.024500001,0.024500001,5.024000201,15.83400063,18.73300075,16.79200067,2.282000091,0.219500009,1.426000057,OFF,3155760040.0,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894896,203.8268898,-4216.551229,-5326.115834,7.323568025,0.546093835,-0.15117292,17.39999965,18.31428535,16,YES,YES,NO,NO,YES,YES,YES,1.172999922,ON_SUN,NO,YES,0.436769891,0.233860149,-0.448618568,0.743829841,-0.005785955,-0.005816985,-0.00089212,YES,YES,YES,1,0,0.001,29,0,8,AUTO,AUTO,AUTO,0.969165125,0.037621221,0.164290722,0.17975584,-0.006645,-0.0016475,-0.006675,428,160,TRACK,OK,16,16,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
90,1662579664,44811.65352,1662579664,44811.65352,5585,1.35823e+19,1,512,91,2871763840,0.8,REALTIME,15,0,236,0,0,0,3155760041.0,YES,25,85,8,19,16.80000021,14.35999971,15.0149997,14.31999971,12.32000062,12.23499976,14.32100057,10.45900042,4.9880002,3.323000133,3.901500156,3.965000159,0.207500008,0.641000026,0.024500001,0.024500001,5.022500201,15.87300063,18.73300075,16.81200067,2.432000097,0.165000007,1.465000059,OFF,3155760041.0,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894897,211.1503894,-4216.003009,-5326.263554,7.323394135,0.55036814,-0.14440491,17.39999965,18.31428535,16,YES,YES,NO,NO,YES,YES,YES,1.109999926,ON_SUN,NO,YES,0.433334106,0.233099278,-0.449547408,0.745515504,-0.005577545,-0.005869475,-0.000851165,YES,YES,YES,1,0,0.001,32,1,7,AUTO,AUTO,AUTO,0.968609562,0.038830448,0.163299279,0.183360462,-0.006845,-0.0015625,-0.0044925,428,156,TRACK,OK,17,17,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
91,1662579665,44811.65353,1662579665,44811.65353,5586,1.35823e+19,1,512,92,2871763841,0.8,REALTIME,15,0,236,0,0,0,3155760042.0,YES,25,85,8,19,16.80000021,14.35999971,15.0149997,14.33999971,12.30000062,12.25499975,14.32100057,10.48000042,4.9880002,3.320500133,3.901500156,3.965000159,0.213500009,0.647000026,0.024500001,0.024500001,5.022500201,15.89250064,18.75300075,16.81200067,2.206500088,0.128000005,1.377000055,OFF,3155760042.0,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894898,218.4737291,-4215.450549,-5326.404554,7.323244845,0.5545847,-0.13763036,17.39999965,18.31428535,16,YES,YES,NO,NO,YES,YES,YES,1.160999923,ON_SUN,NO,YES,0.429873885,0.232343358,-0.450452098,0.747206714,-0.005505945,-0.005823495,-0.000833025,YES,YES,YES,1,0,0.001,39,5,4,AUTO,AUTO,AUTO,0.968040398,0.040123287,0.162303979,0.186936692,-0.0065525,-0.00161,-0.0048575,428,156,TRACK,OK,17,17,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
92,1662579666,44811.65354,1662579666,44811.65354,5587,1.35823e+19,1,512,93,2871763842,0.8,REALTIME,15,0,236,0,0,0,3155760043.0,YES,25,85,8,19,16.80000021,14.35999971,15.0349997,14.33999971,12.30000062,12.25499975,14.32100057,10.48000042,4.9880002,3.320500133,3.906000156,3.965000159,0.226000009,0.653000026,0.024500001,0.024500001,5.024000201,15.87300063,18.77250075,16.83150067,2.451000098,0.128000005,1.386500055,OFF,3155760043.0,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894899,225.7968887,-4214.893809,-5326.538834,7.323029305,0.55880297,-0.130861705,17.39999965,18.31428535,16,YES,YES,NO,NO,YES,YES,YES,1.19699992,ON_SUN,NO,YES,0.426425294,0.231600725,-0.451353345,0.748867605,-0.00565732,-0.005728885,-0.00090026,YES,YES,YES,1,0,0.001,41,0,11,AUTO,AUTO,AUTO,0.967443057,0.041597325,0.161270373,0.190566162,-0.006785,-0.0016725,-0.0050825,428,156,TRACK,OK,16,16,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
93,1662579667,44811.65355,1662579667,44811.65355,5588,1.35823e+19,1,512,94,2871763843,0.8,REALTIME,15,0,236,0,0,0,3155760044.0,YES,25,85,8,19,16.80000021,14.35999971,15.0349997,14.33999971,12.30000062,12.25499975,14.28150057,10.43800042,4.9880002,3.320500133,3.906000156,3.965000159,0.207500008,0.635000025,0.024500001,0.024500001,5.022500201,15.85350063,18.77250075,16.83150067,2.310000092,0.152500006,1.377000055,OFF,3155760044.0,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894900,233.1191883,-4214.332569,-5326.661414,7.32283223,0.563085885,-0.12409621,17.39999965,18.31428535,15,YES,YES,NO,NO,YES,YES,YES,1.100999927,ON_SUN,NO,YES,0.422933553,0.230835242,-0.452276464,0.750525323,-0.005665015,-0.005776585,-0.000898765,YES,YES,YES,1,0,0.001,32,0,8,AUTO,AUTO,AUTO,0.966835648,0.042978347,0.160238745,0.19417836,-0.0065625,-0.001525,-0.00658,428,156,TRACK,OK,12,12,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
94,1662579668,44811.65357,1662579668,44811.65357,5589,1.35823e+19,1,512,95,2871763844,0.8,REALTIME,15,0,236,0,0,0,3155760045.0,YES,25,85,7,19,16.80000021,14.35999971,15.0349997,14.33999971,12.30000062,12.25499975,14.32100057,10.45900042,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.647000026,0.024500001,0.024500001,5.022500201,15.83400063,18.77250075,16.83150067,2.084500083,0.152500006,1.484500059,OFF,3155760045.0,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894901,240.442008,-4213.767489,-5326.782194,7.32260937,0.56732141,-0.117389745,17.39999965,18.31428535,15,YES,YES,NO,NO,YES,YES,YES,1.172999922,ON_SUN,NO,YES,0.419432354,0.230089744,-0.453144885,0.752193382,-0.005628535,-0.0059275,-0.00081596,YES,YES,YES,1,0,0.001,29,2,11,AUTO,AUTO,AUTO,0.966219297,0.044254747,0.159219657,0.197764727,-0.0066975,-0.0015925,-0.00247,428,156,TRACK,OK,16,16,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
95,1662579669,44811.65358,1662579669,44811.65358,5590,1.35823e+19,1,512,96,2871763845,0.8,REALTIME,15,0,236,0,0,0,3155760046.0,YES,25,85,7,19,16.80000021,14.35999971,15.0349997,14.33999971,12.30000062,12.25499975,14.34100057,10.60550042,4.985500199,3.320500133,3.901500156,3.965000159,0.213500009,0.641000026,0.024500001,0.024500001,5.024000201,15.89250064,18.79250075,16.85150067,2.291000092,0.189000008,1.423500057,OFF,3155760046.0,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894902,247.7645276,-4213.197909,-5326.896614,7.322378185,0.571557005,-0.110580905,17.39999965,18.31428535,16,YES,YES,NO,NO,YES,YES,YES,1.115999926,ON_SUN,NO,YES,0.415945332,0.22931836,-0.454016776,0.753837713,-0.00554776,-0.005774855,-0.000778255,YES,YES,YES,1,0,0.001,33,4,2,AUTO,AUTO,AUTO,0.965580001,0.045578057,0.158220915,0.201355515,-0.0066925,-0.0015325,-0.0041225,428,156,TRACK,OK,15,15,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
96,1662579670,44811.65359,1662579670,44811.65359,5591,1.35823e+19,1,512,97,431898703,0.4,REALTIME,15,0,236,0,0,0,715894903.4,YES,25,85,7,19,16.80000021,14.35999971,15.0549997,14.33999971,12.30000062,12.25499975,14.32100057,10.50100042,4.9880002,3.323000133,3.901500156,3.965000159,0.207500008,0.689500028,0.024500001,0.024500001,5.024000201,15.87300063,18.79250075,16.85150067,2.225500089,0.177000007,1.352500054,OFF,715894903.6,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894903,255.0867272,-4212.623749,-5327.004854,7.32215389,0.57579906,-0.10374139,17.39999965,18.31428535,15,YES,YES,NO,NO,YES,YES,YES,1.145999924,ON_SUN,NO,YES,0.412444675,0.228525304,-0.454852895,0.755496115,-0.00546819,-0.005864545,-0.000729095,YES,YES,YES,1,0,0.001,41,2,6,AUTO,AUTO,AUTO,0.964924153,0.046893628,0.157224007,0.204946281,-0.00654,-0.0015275,-0.0040475,428,156,TRACK,OK,15,15,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
97,1662579671,44811.6536,1662579671,44811.6536,5592,1.35823e+19,1,512,98,431898704,0.4,REALTIME,15,0,236,0,0,0,715894904.4,YES,25,85,7,19,16.80000021,14.35999971,15.0549997,14.33999971,12.30000062,12.25499975,14.36100057,10.48000042,4.985500199,3.323000133,3.906000156,3.965000159,0.207500008,0.635000025,0.024500001,0.024500001,5.022500201,15.87300063,18.79250075,16.85150067,2.432000097,0.036500001,1.440500058,OFF,715894904.6,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894904,262.4087669,-4212.045969,-5327.104834,7.32190717,0.58005654,-0.097046365,17.39999965,18.31428535,15,YES,YES,NO,NO,YES,YES,YES,1.148999923,ON_SUN,NO,YES,0.408950643,0.227725044,-0.455727874,0.757108143,-0.005519585,-0.005833525,-0.00080329,YES,YES,YES,1,0,0.001,38,0,9,AUTO,AUTO,AUTO,0.964246265,0.048282805,0.156215002,0.208554033,-0.00667,-0.0015025,-0.003435,428,156,TRACK,OK,18,18,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
98,1662579672,44811.65361,1662579672,44811.65361,5593,1.35823e+19,1,512,99,431898705,0.4,REALTIME,15,0,236,0,0,0,715894905.4,YES,25,85,7,19,16.80000021,14.35999971,15.0549997,14.35999971,12.30000062,12.25499975,14.32100057,10.48000042,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.635000025,0.024500001,0.024500001,5.024000201,15.81450063,18.79250075,16.85150067,2.084500083,0.122000005,1.421000057,OFF,715894905.6,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894905,269.7305465,-4211.463809,-5327.198434,7.32170302,0.584314615,-0.0903483,17.39999965,18.31428535,15,YES,YES,NO,NO,YES,YES,YES,1.127999925,ON_SUN,NO,YES,0.405434507,0.22699302,-0.456567601,0.758711417,-0.00568309,-0.00571866,-0.000843305,YES,YES,YES,1,0,0.001,29,4,12,AUTO,AUTO,AUTO,0.963557713,0.049807097,0.15514642,0.212144702,-0.006715,-0.00151,-0.0056575,428,156,TRACK,OK,13,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
99,1662579673,44811.65362,1662579673,44811.65362,5594,1.35823e+19,1,512,100,431898706,0.4,REALTIME,15,0,236,0,0,0,715894906.4,YES,25,85,7,19,16.80000021,14.35999971,15.0549997,14.35999971,12.30000062,12.25499975,14.28150057,10.43800042,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.641000026,0.024500001,0.024500001,5.022500201,15.87300063,18.79250075,16.85150067,2.159500086,0.232000009,1.445500058,OFF,715894906.6,180.389531,-4218.276029,-5325.591794,7.324113645,0.532458075,-0.172768805,-4103.738115,-1039.802708,-5316.621554,2.09517954,-7.35863191,-0.17713825,NO,715894906,277.0520661,-4210.877349,-5327.285414,7.321415075,0.58851884,-0.08345979,17.39999965,18.31428535,15,YES,YES,NO,NO,YES,YES,YES,1.115999926,ON_SUN,NO,YES,0.40190702,0.226223178,-0.457407527,0.760310551,-0.00561998,-0.005674595,-0.000777295,YES,YES,YES,1,0,0.001,33,4,2,AUTO,AUTO,AUTO,0.962863129,0.051115734,0.154107874,0.215714021,-0.00658,-0.0016125,-0.004175,428,156,TRACK,OK,13,13,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
